"user_id","game_name","payment_date","revenue_amount_usd"
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-10-06,16.05
xU11jJIA4UIYu7pmqJ4kvg==,game 3,2022-12-10,18.3
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-06-05,13.26
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-08-31,13.95
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-09-03,30.78
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-10-19,17.4
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-09-26,15.75
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,2022-07-27,13.95
"4oH5e29koOH9zNYW8Kwcsg==",game 3,2022-08-05,12.51
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-11-19,25.08
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-10-17,29.52
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-12-15,14.37
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-09-25,25.2
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-05-30,15.69
crKNTIblJ0113SKEtSJQHw==,game 3,2022-07-03,33.54
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-09-20,34.8
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-10-03,21.63
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-08-26,17.22
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-04-22,12.78
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-07-09,21.18
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-08-20,31.29
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-05-27,26.97
"7RkS5ikrXwWByJobMXv2sA==",game 3,2022-11-23,14.34
An7gG7hfETivAjfokQv3Ww==,game 3,2022-09-11,12.51
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-10-01,19.5
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-12-10,32.1
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-07-10,31.32
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-12-24,20.82
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-11-04,30.12
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-11-16,29.7
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-08-23,15.78
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-09-06,21.66
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-04-29,25.08
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-07-28,16.2
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-09-08,20.94
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-10-31,18.9
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-11-12,25.05
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-10-20,20.73
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-09-29,16.2
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-06-10,16.47
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-09-15,12.87
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-08-14,15.54
HjI8n/FVfaGZ4bIEwrZPGw==,game 3,2022-06-19,17.61
QoHEss2e+b385deeX2p39Q==,game 3,2022-09-02,32.94
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-05-08,23.85
An7gG7hfETivAjfokQv3Ww==,game 3,2022-07-29,30.84
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-08-09,20.58
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,2022-07-22,12.78
An7gG7hfETivAjfokQv3Ww==,game 3,2022-08-12,24.0
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-03-01,34.11
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-09-14,36.63
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-09-29,23.94
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-10-02,17.61
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-12-22,26.94
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-09-15,21.96
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,2022-08-04,14.76
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-08-17,14.25
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-04-04,39.51
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-07-28,30.36
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-10-14,18.21
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-12-07,12.09
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-11-22,25.47
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-10-14,25.74
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-10-06,27.51
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-10-27,17.01
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-06-04,14.16
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-10-03,17.61
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-12-08,12.21
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-09-06,20.19
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-06-12,16.59
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-12-01,20.97
QoHEss2e+b385deeX2p39Q==,game 3,2022-10-06,13.47
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-09-07,13.59
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-08-03,43.26
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-12-26,18.0
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-09-04,16.95
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-08-17,27.84
MJrNeNCAIVBe/OSRGhrelw==,game 3,2022-10-19,15.21
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-05-24,19.14
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-10-06,15.51
"4pssft0TgDfiQexjbe25lw==",game 3,2022-08-24,16.23
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-05-14,15.33
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-12-22,15.66
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-08-13,16.59
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-09-10,20.85
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-11-23,23.49
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-05-28,27.0
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-06-23,15.96
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-05-10,23.22
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-05-01,28.83
WRx4ye0bvLc4925ketwxzQ==,game 3,2022-11-28,19.26
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-05-29,30.72
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-12-09,17.43
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-10-02,31.38
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-04-07,18.87
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-26,13.8
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-11-21,15.0
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-06-14,16.35
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-11-05,51.81
"72brUr/DKItStlTen5pHYg==",game 3,2022-07-25,18.0
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-11-10,37.86
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-04-12,26.28
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-08-12,18.84
"3OXz+Ar2gN+zfGLZTRCVMQ==",game 3,2022-12-26,18.9
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-09-09,16.98
"7luG+f1d+Ri4AjeMbFR1Xw==",game 3,2022-09-04,15.06
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-06-04,20.73
"7luG+f1d+Ri4AjeMbFR1Xw==",game 3,2022-04-27,16.92
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-10-28,13.86
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-10-26,25.32
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-09-24,21.03
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-09-20,17.7
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-04-22,31.95
LWAxWBdiFs/25YxI4ZGthA==,game 3,2022-05-18,26.25
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-10-12,15.84
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-09-24,12.93
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-10-02,22.29
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-08-11,14.76
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-12-13,21.87
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-05-30,14.52
G073LR6lQoatStpZMzNVOQ==,game 3,2022-12-24,19.53
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-11-10,14.19
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-10-08,15.48
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-04-26,16.14
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-11-11,17.61
TVMqvnxKnEuD9k1v8+cI1g==,game 3,2022-11-18,17.04
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-05-23,13.26
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-11-30,24.57
b85g/xLxpBpMH/joxym4fA==,game 3,2022-11-22,12.12
gxZPbCoYIu8slavUm05KGA==,game 3,2022-12-21,14.64
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-05-15,15.06
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-12-21,23.88
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-10-16,26.22
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-11-23,14.1
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-10-20,20.16
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-10-01,18.12
G073LR6lQoatStpZMzNVOQ==,game 3,2022-09-21,17.22
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-05-08,31.98
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-10-22,16.47
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-08-28,25.02
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-10-30,33.42
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-07-08,18.0
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-05-26,28.89
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-09-19,19.95
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-11-26,20.13
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-12-20,18.66
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-07-27,20.22
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-05-15,17.31
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-10-09,23.19
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-10-02,19.02
HJccOn6v5KHqBa8wRu42oQ==,game 3,2022-09-28,13.71
YC2fZQTQXV2UR1/WHDrVqw==,game 3,2022-11-28,20.43
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-06-24,32.7
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-10-03,15.57
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-08-05,34.41
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-04-26,35.55
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-10-11,13.83
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-07-29,30.36
OwODWxXcsV4bBnhONiLkwg==,game 3,2022-04-10,14.37
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-07-26,21.63
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-07-17,36.93
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-08-23,18.15
"7zbxKst2yi3pfdVI8iEChw==",game 3,2022-04-11,23.31
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-11-04,13.11
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-07-12,14.37
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-08-26,43.59
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-10-22,15.3
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-12-06,13.5
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-08-25,15.21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-12-25,15.69
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,2022-10-20,35.31
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-08-24,16.86
dQAFHVkiiCKfawYALbHZeA==,game 3,2022-07-15,16.38
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-11-10,14.52
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-06-27,15.6
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-06-22,18.9
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-10-13,19.65
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-11-21,19.83
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-07-15,13.56
QoHEss2e+b385deeX2p39Q==,game 3,2022-06-06,22.68
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-07-30,15.57
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-04-10,23.13
KFO5m0KyIyGE1D5YZHC8Wg==,game 1,2022-10-10,12.84
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-07-18,15.27
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-07-30,30.84
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-12-06,18.12
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-10-13,23.52
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-29,17.67
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-03-26,13.71
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-03-18,27.06
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-09-29,15.09
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-08-22,21.66
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-11-15,28.23
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-04-21,20.13
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-04-09,28.17
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-06-17,20.49
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-12-21,12.87
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-10-03,22.65
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-05-20,29.88
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-03-31,18.63
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-12-27,13.77
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-10-29,14.19
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-09-29,35.67
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-08-21,16.92
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-06-30,18.15
PzG6g7FMYUPp0RMvXhfesQ==,game 3,2022-09-04,22.86
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-08-03,18.78
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-05-22,24.51
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-11-04,15.45
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-07-20,15.03
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-03-29,22.86
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-07-09,30.9
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-11-06,23.04
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-08-14,18.48
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-08-27,14.88
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-12-22,19.65
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-09,18.42
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-03-13,21.96
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-11-05,19.65
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-05-24,40.8
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-05-08,18.81
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-09-24,14.64
yH7KH2AG/PGgQiNV7uTTGg==,game 3,2022-10-30,17.61
yZ1P1v1eYIbyD5wRy0chGw==,game 3,2022-11-05,15.51
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-10-18,18.87
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-09-03,13.68
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-10-08,24.18
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-09-10,25.08
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-06-02,34.8
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-12-14,12.21
OU1FxSli7e6szUGr2+7M9A==,game 3,2022-12-11,18.0
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-08-10,22.08
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-12-06,21.12
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-11-04,13.32
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-08-13,28.17
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-10-24,13.23
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-12-08,28.71
G9053rs6jbKItKUhrUdLew==,game 3,2022-09-16,24.33
"1tIsLi6U0zW1RIuaViNanA==",game 3,2022-09-25,33.36
QoHEss2e+b385deeX2p39Q==,game 3,2022-07-07,24.84
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-11-14,13.29
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-11-08,14.88
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-04-09,18.21
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-05-06,25.83
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-08-19,16.74
to3TWHIKMGoINAlfTdWn+w==,game 3,2022-06-27,17.34
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-08-12,22.23
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-12-11,50.88
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-07-20,24.78
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-12-18,13.89
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-04-13,33.99
Fx9+2aYPOHAS3fdXpLQ9Pg==,game 3,2022-05-05,15.09
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-08-19,12.06
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-03-07,15.66
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-10-07,17.49
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,2022-04-04,20.25
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-08-06,21.87
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-07-16,23.37
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-05-20,13.26
urYfKANRgMuaQO9lQnBgnQ==,game 3,2022-06-15,13.26
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-12-22,20.1
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-10-31,14.85
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-12-15,13.35
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-10-15,15.63
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-11-04,26.16
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-10-09,28.44
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-07-24,36.21
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-08-08,17.31
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-10-14,19.29
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-06-26,31.38
MRcEXu/KG95hsIyJM/816A==,game 3,2022-10-02,18.78
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-09-20,44.16
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-09-08,15.57
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-08-14,16.56
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-12-14,25.65
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-06-10,17.04
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-09-07,27.12
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-10-18,30.12
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-10-26,45.15
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-04-30,14.67
"3v8rT35Ra6ui/zatnMoTIw==",game 3,2022-12-21,14.19
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-07-27,31.74
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-10-27,29.85
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-08-23,27.6
njexPkl3G77JLZwwcq2UVA==,game 3,2022-11-30,13.26
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-03-14,12.72
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-09-29,15.66
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-06-03,31.08
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-10-15,16.23
xU11jJIA4UIYu7pmqJ4kvg==,game 3,2022-11-26,28.71
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-12-18,18.99
J6WNl39fdxaY8ZtvV8wNkw==,game 3,2022-06-28,23.97
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-10-24,17.34
Fx9+2aYPOHAS3fdXpLQ9Pg==,game 3,2022-05-10,16.47
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-10-09,16.41
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-12-25,23.73
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-09-22,22.71
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-10-25,38.04
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-09-18,13.65
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-04-01,18.15
+uszcWROLhovU7doCmFOiQ==,game 2,2022-10-18,18.96
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-09-02,32.91
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-11-01,14.19
R6aBG9TzvghZNNmGufy5NQ==,game 3,2022-08-19,12.36
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-08-09,21.96
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-05-23,21.75
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-12-09,19.08
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-09-13,13.08
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-12,38.31
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-08-01,24.09
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-10-17,19.62
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-10-30,33.12
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-09-05,12.63
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-04-15,17.58
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-11-17,29.58
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-12-05,17.1
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-03-17,28.08
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-10-27,13.26
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-11-21,12.93
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-10-02,19.68
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-05-07,17.94
"72brUr/DKItStlTen5pHYg==",game 3,2022-05-22,19.92
G9053rs6jbKItKUhrUdLew==,game 3,2022-08-25,24.39
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-06-06,17.64
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-06-30,16.83
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,2022-09-29,14.85
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-09-13,22.77
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-06-30,23.58
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-09-22,20.7
BJlqmsfEshc/QjsD7VgEjg==,game 3,2022-04-15,14.28
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-11-25,20.4
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-11-08,18.42
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-12-29,38.37
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-05-05,17.64
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-11-17,12.57
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-09-02,15.78
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-06-04,30.21
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-11-24,21.66
LWAxWBdiFs/25YxI4ZGthA==,game 3,2022-05-17,26.58
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-07-22,12.84
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-12-14,30.75
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-12-21,16.41
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-10-14,26.85
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-06-30,14.91
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-06-21,27.84
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-12-20,18.12
yZ1P1v1eYIbyD5wRy0chGw==,game 3,2022-11-13,15.27
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-06-12,20.79
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-10-18,19.74
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-06-16,16.77
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-06-29,12.09
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-05-04,26.22
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-06-13,28.17
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-12-12,29.76
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-05-31,12.36
MJrNeNCAIVBe/OSRGhrelw==,game 3,2022-10-09,12.78
"7RkS5ikrXwWByJobMXv2sA==",game 3,2022-11-21,14.55
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-10-26,25.65
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-10-04,19.65
An7gG7hfETivAjfokQv3Ww==,game 3,2022-10-31,18.9
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-11-22,21.03
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-10-03,24.36
